Customer,Default,card_class,Gender,Education,Marital_Status,Age,Credit_Limit,Jun_Status,May_Status,Apr_Status,Mar_Status,Feb_Status,Jan_Status,Jun_Bill,May_Bill,Apr_Bill,Mar_Bill,Feb_Bill,Jan_Bill,Jun_Payment,May_Payment,Apr_Payment,Mar_Payment,Feb_Payment,Jan_Payment,Jun_PayPercent,May_PayPercent,Apr_PayPercent,Mar_PayPercent,Feb_PayPercent,Jan_PayPercent
19909,1,2,2,2,2,31,2700,-1,-1,-1,-1,-1,-1,36.53,0,3.42,0,35.91,-5.13,0,3.42,0,35.91,0,0,0,1,0,1,0,1
18635,1,1,2,2,1,27,1700,-1,2,-1,-1,0,-1,26.68,13.34,13.34,26.68,13.34,13.34,0,13.34,26.68,0,13.34,0,0,1,1,0,1,0
25025,1,2,1,1,1,50,6500,2,2,2,2,2,2,1235.89,1270.29,1301.34,1327.88,1350.49,1375.11,64.98,61.56,58.14,54.72,51.3,54.72,0.0526,0.0485,0.0447,0.0412,0.038,0.0398
16773,1,1,1,3,1,39,300,1,2,0,0,0,0,371.62,345.21,315.05,329.45,326.61,319.22,0,41.07,36.32,8.69,9.85,12.48,0,0.119,0.1153,0.0264,0.0302,0.0391
17061,1,1,2,2,1,22,700,0,0,0,-1,-1,0,672.61,683.11,187.79,28.42,687.01,674.87,51.3,34.2,28.42,701.1,34.2,37.62,0.0763,0.0501,0.1513,1,0.0498,0.0557
26441,1,2,2,2,1,50,4400,2,2,2,2,2,2,2517.84,2602.76,2660.59,2687.57,2726.97,2681.45,147.06,119.7,92.34,101.57,0,132.35,0.0584,0.046,0.0347,0.0378,0,0.0494
24637,1,2,1,2,1,35,7500,0,0,0,0,0,0,7188.84,7291.71,7510.7,7002.11,3342.09,3077.01,273.6,345.35,199.32,102.6,102.6,171,0.0381,0.0474,0.0265,0.0147,0.0307,0.0556
9839,1,2,2,2,1,29,5100,2,2,2,2,2,2,3419.52,3545.24,3556.05,3600.3,3640.15,3731.49,232.56,119.7,153.9,102.6,157.32,85.5,0.068,0.0338,0.0433,0.0285,0.0432,0.0229
11478,1,1,1,2,2,28,1700,1,2,2,2,0,0,324.9,270.62,327.36,317.41,302.16,309.1,0,61.56,0,13.68,11.97,13.68,0,0.2275,0,0.0431,0.0396,0.0443
2651,1,2,,,1,,5800,-1,-1,-1,-1,-1,0,68.4,75.58,102.6,68.4,171,102.6,75.58,102.6,68.4,171,0,136.8,1,1,0.6667,1,0,1
15181,1,1,2,2,2,23,1700,2,0,0,0,0,0,1664.45,1660.55,1554.22,1318.44,959.52,968.2,137.96,68.4,171.27,34.2,68.4,34.2,0.0829,0.0412,0.1102,0.0259,0.0713,0.0353
12868,1,1,1,3,2,40,700,0,0,2,0,0,-2,203.32,279.89,268.09,273.57,0,0,80.2,0,5.47,0,0,0,0.3945,0,0.0204,0,1,1
9903,1,2,2,2,2,25,2100,2,2,4,4,3,2,20.52,20.52,20.52,20.52,10.26,5.13,0,0,0,0,0,20.04,0,0,0,0,0,1
20512,1,1,,,2,,700,0,0,0,0,0,0,457.73,484.03,527.26,579.48,649.53,543.37,44.46,51.3,68.4,70.04,0,153.9,0.0971,0.106,0.1297,0.1209,0,0.2832
16189,1,2,2,3,1,,4400,2,2,0,0,0,0,3268.29,3174.07,3265.31,3260.42,3285.46,3331.52,0,153.9,119.7,116.28,136.8,136.8,0,0.0485,0.0367,0.0357,0.0416,0.0411
23226,1,3,2,1,1,37,15700,1,2,0,0,0,0,9192.11,8993.1,9181.43,9338.86,9527.91,9727.27,0,333.01,309.85,314.64,324.22,329.24,0,0.037,0.0337,0.0337,0.034,0.0338
19815,1,2,2,3,1,45,3400,3,2,2,2,-1,-1,3230.91,3148.38,3338.74,3225.61,70.62,0,0,301.17,0,70.62,0,0,0,0.0957,0,0.0219,0,1
23663,1,2,2,3,1,48,2400,2,2,2,2,2,2,2146.91,2193.55,2240.65,2255.32,2266.33,2344.38,102.6,102.6,71.82,68.4,119.7,27.36,0.0478,0.0468,0.0321,0.0303,0.0528,0.0117
27501,1,1,1,2,1,52,700,0,0,0,0,0,0,559.55,593.99,634.27,659.48,506.88,0,43.95,50.03,41.04,10.12,0,0,0.0785,0.0842,0.0647,0.0153,0,1
19555,1,2,2,2,1,43,9600,2,-1,-1,-1,-1,-1,22.02,17.07,56.12,180.58,236.42,-25.34,17.07,56.12,180.58,236.49,0,0,0.7752,1,1,1,0,1
9085,1,1,2,1,2,27,1700,2,2,2,2,2,2,1563.69,1596.93,1628.5,1660.14,1697.35,1711.61,68.4,68.4,68.4,68.4,58.14,68.4,0.0437,0.0428,0.042,0.0412,0.0343,0.04
3276,1,1,,,2,,700,1,2,2,4,3,2,652.33,632.08,695.25,670.87,660.16,34.64,0,78.66,0,0,0,96.48,0,0.1244,0,0,0,1
21775,1,1,2,1,2,24,700,2,-1,2,0,0,0,34.71,657.12,537.04,339.06,280.44,406.16,657.12,0,34.2,0,171,184.68,1,0,0.0637,0,0.6098,0.4547
6490,1,2,2,2,2,31,8600,1,2,0,0,0,0,2047.83,1995.5,2035.93,2074.85,2044.68,4476.44,0,73.53,72.37,2.22,2478.13,171,0,0.0368,0.0355,0.0011,1,0.0382
11246,1,3,1,,1,,17100,2,2,2,0,0,2,9135.37,9281.74,9077.81,9263.69,9769.81,9928.88,345.42,0,339.67,666.97,328.32,343.06,0.0378,0,0.0374,0.072,0.0336,0.0346
13562,1,3,1,1,1,46,10900,2,4,3,2,2,2,11600.71,11542.33,11138.94,10738.39,11201.94,10845.81,171,0,0,813.96,0,416.04,0.0147,0,0,0.0758,0,0.0384
26570,1,2,2,3,1,52,7500,2,0,0,0,0,0,7525.81,7621.71,6720.64,4123.49,4160.91,4205.61,307.8,208.62,205.2,157.32,188.1,102.6,0.0409,0.0274,0.0305,0.0382,0.0452,0.0244
28980,1,2,2,,2,,5100,2,2,0,0,0,0,1892.53,1841.7,1836.88,1668.86,1707.54,1747.83,0,85.6,68.4,61.7,68.4,68.4,0,0.0465,0.0372,0.037,0.0401,0.0391
19622,1,1,2,2,1,34,1700,2,0,0,0,0,0,1641.36,1677.54,1366.12,1376.69,685.37,121.85,68.74,65.12,75.72,34.2,4.41,4.48,0.0419,0.0388,0.0554,0.0248,0.0064,0.0368
24675,1,1,1,2,2,35,1000,2,2,-2,-2,-2,-2,118.4,-11.42,-40.01,-53.35,-66.69,-55.4,0,0,0,0,55.4,30.78,0,1,1,1,1,1
3340,1,3,1,1,1,49,18800,-1,-1,-1,-1,-1,-2,1441.22,51.81,50.89,627.02,-3.9,-3.9,52.05,51.13,630.17,0,0,775.31,0.0361,0.9869,1,0,1,1
11578,1,2,2,2,1,33,3400,1,2,2,2,2,2,799.73,777.09,851.89,827.98,892.72,942.35,0,87.86,0,78.22,69.36,0,0,0.1131,0,0.0945,0.0777,0
6393,1,2,1,1,2,30,8200,-1,-1,-1,-1,-1,0,183.11,163.82,30.78,234.24,897.72,226.85,163.82,30.78,234.24,897.72,75.24,102.6,0.8947,0.1879,1,1,0.0838,0.4523
26443,1,2,,,1,,5100,0,0,0,0,0,0,4968.17,3813.3,3488.26,1932.4,1321.83,984.11,205.37,152.19,110.91,68.4,68.4,34.2,0.0413,0.0399,0.0318,0.0354,0.0517,0.0348
13505,1,1,1,2,1,35,1700,-1,2,0,0,0,0,533.83,502.26,541.42,577.43,617.99,657.26,0,71.82,68.4,68.4,68.4,68.4,0,0.143,0.1263,0.1185,0.1107,0.1041
8371,1,2,1,2,2,53,2700,3,2,0,0,0,0,1218.79,1189.58,1237.97,1268.61,1316.32,1379.66,0,68.4,51.3,68.4,85.5,68.4,0,0.0575,0.0414,0.0539,0.065,0.0496
2436,1,2,2,1,1,49,5100,-1,-1,-2,-1,-1,-1,29.07,0,0,1063.83,0,51.47,0,0,1063.83,0,51.47,34.1,0,1,1,0,1,0.6625
27507,1,2,1,1,2,51,5800,0,0,0,0,0,0,6903.3,6670.3,6466.09,6169.3,4686.43,4419.39,235.06,256.81,190.6,147.37,144.97,175.86,0.0341,0.0385,0.0295,0.0239,0.0309,0.0398
2825,1,2,2,2,1,,6800,-1,-1,-1,-1,-1,-1,45.11,170.9,124.32,4.45,41.35,32.08,170.9,124.83,4.45,41.35,32.08,3.59,1,0.7304,0.0358,1,0.7758,0.1119
21199,1,2,1,2,2,31,4400,3,2,2,3,3,2,10.26,10.26,10.26,10.26,10.26,5.13,0,0,0,0,0,34.2,0,0,0,0,0,1
9616,1,1,1,2,2,29,1000,-1,-1,-1,-1,0,-1,13.34,13.34,13.34,49.18,24.59,54.31,13.34,13.34,49.18,0,54.31,0,1,1,1,0,1,0
9171,1,2,,,2,,2400,2,0,0,2,0,0,1018.24,1044.54,1129.73,1101.34,1124.63,1148.68,53.01,102.6,0,41.04,42.75,68.4,0.0521,0.0982,0,0.0373,0.038,0.0595
11339,1,1,2,,2,,1700,-1,2,0,0,0,0,232.77,224.08,258.59,263.75,271.41,1632.81,0,38.48,9.44,11.9,1368,39.36,0,0.1717,0.0365,0.0451,1,0.0241
5393,1,2,1,2,2,28,3100,2,0,0,0,2,2,649.05,707.09,797.85,852.95,834.62,931.16,68.4,102.6,68.4,0,116.28,0,0.1054,0.1451,0.0857,0,0.1393,0
1437,1,2,2,1,2,29,2700,0,0,0,2,0,0,2781.73,2745.92,2811.75,2750.43,2677.31,2642.63,97.2,698.09,0,102.6,102.6,102.6,0.0349,0.2542,0,0.0373,0.0383,0.0388
2262,1,2,1,3,2,30,3400,0,0,0,0,0,0,1596.29,1592.59,1595.02,1588.73,1582.16,1635.55,61.56,68.4,58.14,57.56,119.7,51.3,0.0386,0.0429,0.0365,0.0362,0.0757,0.0314
20399,1,1,,,2,,700,3,3,2,0,0,2,405.58,389.37,373.33,424.73,475.52,463,0,0,68.4,68.4,0,47.88,0,0,0.1832,0.161,0,0.1034
3885,1,1,1,2,2,24,700,-1,-1,2,-1,0,0,13.34,26.68,13.34,26.68,26.68,0,26.68,0,26.68,0,0,0,1,0,1,0,0,1
9103,1,2,1,3,1,45,4800,2,2,2,2,2,2,2690.27,2627.89,2755.19,2860.59,2810.66,3106.15,0,171,171,0,342,0,0,0.0651,0.0621,0,0.1217,0
10140,1,2,2,2,2,27,2700,0,0,0,-1,0,0,1245.09,1076.34,350.41,690.91,686.63,692.45,68.4,172.92,690.91,24.83,30.47,342,0.0549,0.1607,1,0.0359,0.0444,0.4939
6305,1,2,1,2,2,36,6200,-1,-1,-1,-1,0,-1,3.42,3.42,3.73,63.71,60.29,20.21,3.42,3.73,124.01,0,31.02,41.31,1,1,1,0,0.5145,1
2927,1,1,2,2,1,,1000,2,2,2,2,2,2,821.28,885.47,936.57,951.92,965.84,962.05,77.77,75.82,41.04,34.2,17.1,68.4,0.0947,0.0856,0.0438,0.0359,0.0177,0.0711
14398,1,2,2,1,1,54,2700,2,2,2,0,0,0,440.97,528.36,509.89,510.09,526.06,559.99,105.47,0,18.81,24.18,47.88,6.84,0.2392,0,0.0369,0.0474,0.091,0.0122
19259,1,1,2,,2,,1000,3,2,2,2,0,0,723.91,702.09,827.33,804.04,848.6,864.03,0,136.8,0,68.4,34.2,68.4,0,0.1948,0,0.0851,0.0403,0.0792
27157,1,1,1,2,2,29,1000,7,6,5,4,3,2,1151.38,1124.33,1097.85,1062.63,1030.65,974.56,0,0,0,0,0,56.16,0,0,0,0,0,0.0576
19472,1,2,2,2,1,32,6200,2,2,2,2,2,0,454.38,531.74,513.31,607.12,587.28,640.63,95.76,0,102.6,0,68.4,171,0.2107,0,0.1999,0,0.1165,0.2669
4775,1,2,2,2,1,42,2700,2,2,2,2,2,2,1562.63,1595.84,1627.75,1652.27,1689.21,1724.57,68.4,68.4,61.56,68.4,68.4,64.98,0.0438,0.0429,0.0378,0.0414,0.0405,0.0377
3258,1,3,1,2,1,65,12300,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
20956,1,2,1,2,1,44,9200,2,0,0,0,0,0,6407.44,6130.25,6174.3,6413.32,6357.61,6511.54,273.6,229.14,342.92,229.14,256.5,239.4,0.0427,0.0374,0.0555,0.0357,0.0403,0.0368
11360,1,2,2,1,2,42,3100,2,0,0,0,0,0,3021.43,2940.35,2951.53,2311.65,2377.52,2333.4,119.7,119.7,102.6,102.6,102.6,95.76,0.0396,0.0407,0.0348,0.0444,0.0432,0.041
159,1,2,1,3,1,45,7200,2,3,4,4,5,6,3959.85,4203.32,4440.77,4694.87,4977.23,5270.39,358.35,358.35,378.87,378.87,399.39,358.35,0.0905,0.0853,0.0853,0.0807,0.0802,0.068
6753,1,1,2,3,1,50,1000,2,2,2,2,2,2,1047.03,981.23,1042.21,939.41,882.8,863.58,0,103.18,0.41,102.6,0,136.8,0,0.1052,0.0004,0.1092,0,0.1584
22145,1,3,2,1,2,29,10300,-2,-2,-2,-2,-2,-2,35.88,7.01,169.7,466.28,1419.64,-37.18,7.01,169.7,466.28,1419.64,0,134.75,0.1954,1,1,1,0,1
16634,1,1,1,2,2,25,1700,2,2,2,0,0,0,676.31,741.42,634.96,681.2,669.77,632.97,129.96,0,68.4,51.3,34.2,68.4,0.1922,0,0.1077,0.0753,0.0511,0.1081
12732,1,2,2,1,1,36,4400,2,2,2,2,0,0,2249.23,2547.01,2689.9,2626.22,2681.28,2735.86,335.6,205.2,0,102.63,104.58,98.02,0.1492,0.0806,0,0.0391,0.039,0.0358
15847,1,2,2,2,2,26,3400,0,-1,0,0,0,0,59.3,227.26,264.2,384.61,333.62,282.49,227.4,92.48,179.55,0.14,0,0.82,1,0.4069,0.6796,0.0004,0,0.0029
3879,1,1,1,,1,,700,2,2,3,3,3,3,35.91,35.91,35.91,35.91,35.91,35.91,0,0,0,0,0,0,0,0,0,0,0,0
25293,1,2,2,2,2,26,2700,0,0,0,0,0,0,2659.39,2710.28,4127.84,2085.82,1402.99,1459.07,106.02,160.74,164.16,41.04,111.49,68.4,0.0399,0.0593,0.0398,0.0197,0.0795,0.0469
26948,1,2,1,1,1,46,2700,2,2,2,2,0,0,1965.71,2002.03,2042.49,1989.55,2024.78,2089.35,88.92,92.34,0,88.92,102.6,85.5,0.0452,0.0461,0,0.0447,0.0507,0.0409
17054,1,1,2,2,2,22,700,0,0,0,0,0,-1,1312.97,694.43,273.33,462.52,660.74,288.31,89.19,68.4,383.04,321,495.9,369.36,0.0679,0.0985,1,0.694,0.7505,1
29156,1,1,,,1,,700,1,2,0,0,0,-2,661.02,639.92,603.87,684,0,0,0,58.14,102.6,0,0,0,0,0.0909,0.1699,0,1,1
27385,1,2,1,2,1,35,5500,2,2,2,0,0,0,5312.18,5447.82,5299.53,5396.35,5481.64,3427.28,273.6,0,249.66,239.4,150.48,41.04,0.0515,0,0.0471,0.0444,0.0275,0.012
18445,1,1,2,,2,,700,1,2,2,2,2,2,622.23,651.27,631.02,682.67,657.63,673.53,49.45,0,66.9,0,22.26,0,0.0795,0,0.106,0,0.0338,0
21222,1,2,1,1,2,38,2700,1,2,2,2,2,2,2292.97,2340.61,2368.62,2411.99,2454.67,2411.2,106.02,85.5,102.6,102.6,0,95.76,0.0462,0.0365,0.0433,0.0425,0,0.0397
9344,1,2,1,2,2,31,7200,2,2,0,0,2,0,6851.35,6687.13,6040.88,4382.29,4463.1,4406.26,0,232.56,167.58,153.9,160.74,167.58,0,0.0348,0.0277,0.0351,0.036,0.038
11908,1,2,2,3,1,43,4400,3,2,2,2,2,2,652.71,632.39,703.8,682.29,739.58,722.61,0,82.08,0,68.4,0,61.56,0,0.1298,0,0.1003,0,0.0852
19352,1,2,2,2,1,40,4100,1,2,3,2,3,2,1977.31,2125.15,2071.97,2184.39,2128.98,2169.75,201.78,0,167.58,0,85.5,85.5,0.102,0,0.0809,0,0.0402,0.0394
21453,1,1,2,3,1,22,700,2,0,0,0,0,0,559.44,583.55,629.49,649.53,566.49,579.48,43.84,55.58,41.35,34.2,19.49,14.06,0.0784,0.0952,0.0657,0.0527,0.0344,0.0243
1628,1,1,2,2,1,47,1700,0,0,0,0,0,0,1526.14,1543.38,131.23,133.82,141.79,144.5,80.54,36.39,4.79,10.12,10.12,10.29,0.0528,0.0236,0.0365,0.0756,0.0714,0.0712
22066,1,2,2,3,1,27,8200,-1,-1,-1,-1,-1,-1,82.08,5.2,111.15,81.77,40.42,10.98,5.2,111.15,81.77,40.42,10.98,4.04,0.0634,1,0.7357,0.4943,0.2716,0.3679
23646,1,2,2,1,1,38,8200,2,2,2,2,2,2,3673.94,3750.99,3828.62,3851.81,3898.39,3977.97,188.1,188.1,136.8,160.74,147.06,153.9,0.0512,0.0501,0.0357,0.0417,0.0377,0.0387
14916,1,3,1,1,1,37,16100,0,0,0,0,0,0,4601.99,7746.23,5659.21,4126.02,4070.01,3788.68,5131.88,240.97,342,513.99,513.58,342.79,1,0.0311,0.0604,0.1246,0.1262,0.0905
5682,1,1,2,2,1,23,1000,2,2,2,2,2,2,405.3,493.03,474.94,498.09,519.26,505.82,94.46,0,31.12,34.2,0,41.04,0.2331,0,0.0655,0.0687,0,0.0811
17026,1,1,2,2,2,22,1000,2,2,2,0,0,0,930.27,953.26,868.89,798.19,611.12,522.71,136.8,0,68.4,68.4,51.3,34.2,0.1471,0,0.0787,0.0857,0.0839,0.0654
14708,1,1,1,1,2,30,1000,1,2,2,2,0,0,752.26,730.38,803.56,780.44,798.64,819.53,0,85.5,0,30.78,34.2,41.04,0,0.1171,0,0.0394,0.0428,0.0501
12925,1,1,2,3,1,21,1000,4,3,2,0,0,0,1100.52,1073.78,1038.24,1017.72,1017.72,787.83,0,0,0,0,34.2,0,0,0,0,0,0.0336,0
27689,1,1,2,,2,,1700,0,0,0,0,0,0,1562.53,1611.57,1671.97,1274.43,598.02,627.5,85.5,102.6,68.4,34.2,34.2,34.2,0.0547,0.0637,0.0409,0.0268,0.0572,0.0545
29050,1,3,2,3,1,54,17100,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
17596,1,2,,,1,,9900,-2,-2,-2,-1,0,0,0,0,0,77.36,178.01,277.5,0,0,77.36,102.6,102.6,0,1,1,1,1,0.5764,0
4405,1,2,2,2,2,25,3400,1,2,3,4,4,3,1816.4,1903.23,2042.77,2109.9,2024.16,1981.86,136.8,191.52,119.7,0,0,0,0.0753,0.1006,0.0586,0,0,0
27554,1,2,1,3,1,56,4800,2,0,0,0,0,0,3093.8,3186.31,3227.45,3279.57,3132.72,3192.47,144.05,123.12,111.42,113.3,111.42,110.23,0.0466,0.0386,0.0345,0.0345,0.0356,0.0345
16522,1,1,1,2,2,,1700,2,2,0,0,0,-2,1526.35,1532.23,1391.46,263.68,0,0,41.04,41.04,34.2,0,0,0,0.0269,0.0268,0.0246,0,1,1
6915,1,2,1,2,2,27,3400,2,0,0,3,2,0,2154.74,2290.17,2594.28,2532.92,2488.26,2611.34,171,342,0,0,171,171,0.0794,0.1493,0,0,0.0687,0.0655
5078,1,3,2,,1,,10900,-1,-1,-1,0,0,0,109.3,261.8,7003.72,4189.53,2182.51,590.19,261.8,7018.22,208.62,171,68.4,273.6,1,1,0.0298,0.0408,0.0313,0.4636
16527,1,1,,,2,,1000,2,2,2,2,2,0,766.83,832.22,892.18,895.49,874.25,892.59,88.92,83.48,28.04,0,29.1,57.39,0.116,0.1003,0.0314,0,0.0333,0.0643
994,1,3,2,1,2,,12300,0,0,0,0,0,-2,9570.73,5794.37,2353.3,437.76,0,0,239.54,61.32,94.29,0,0,0,0.025,0.0106,0.0401,0,1,1
16864,1,2,1,1,1,46,9600,1,-2,-1,-1,-1,-1,0,0,900.49,235.3,27.26,167.51,0,900.49,235.3,27.26,167.51,125.86,1,1,0.2613,0.1159,1,0.7514
15227,1,2,2,6,1,44,4400,2,2,2,2,0,0,3849.89,3732.28,4054.03,3933.99,3960.12,4047.06,0,387.25,0,146.85,160.74,145.69,0,0.1038,0,0.0373,0.0406,0.036
21708,1,1,,,2,,300,3,2,2,0,0,0,241.69,276.75,267.44,301.78,307.66,314.02,44.15,0,44.29,15.97,16.38,16.42,0.1827,0,0.1656,0.0529,0.0532,0.0523
5743,1,1,,,2,,1000,2,2,2,2,2,2,744.43,846.93,821.86,855.03,838.96,743.61,115.01,0,54.72,0,68.4,0,0.1545,0,0.0666,0,0.0815,0
10252,1,2,2,3,1,56,6200,-1,-1,-1,-1,-1,-1,15.05,15.05,15.05,15.05,15.05,15.05,15.05,15.05,15.05,15.05,15.05,15.05,1,1,1,1,1,1
13007,1,2,2,1,2,24,2700,-1,-1,-1,-1,-1,-1,13.34,36.35,13.34,25.34,13.34,26.16,36.35,13.34,25.34,13.34,26.16,13.34,1,0.367,1,0.5264,1,0.5099
19706,1,2,2,2,1,47,3400,-1,-1,-1,-1,-1,-2,227.98,227.98,0,214.43,-13.54,-13.54,227.98,0,214.43,0,0,0,1,0,1,0,1,1
26739,1,1,1,2,2,23,1700,1,2,2,2,2,2,214.88,206.36,271.04,295.18,302.84,293.61,0,68.4,34.2,17.1,0.07,17.1,0,0.3315,0.1262,0.0579,0.0002,0.0582
7215,1,3,1,1,1,52,13000,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
26507,1,2,2,1,1,52,3400,2,2,2,2,2,2,1400.08,1471.83,1543.34,1511.06,1614.62,1586.91,102.6,102.6,0,136.8,0,102.6,0.0733,0.0697,0,0.0905,0,0.0647
11637,1,1,1,2,2,27,1700,0,0,0,0,0,0,1662.22,1653.16,1542.08,650.86,668.06,660.09,67.13,67.44,22.98,27.36,23.94,34.2,0.0404,0.0408,0.0149,0.042,0.0358,0.0518
16510,1,2,1,1,2,24,4100,2,-1,0,0,-2,-1,45.49,71.92,84.58,39.74,0,117.75,71.92,40.01,39.74,0,117.75,0,1,0.5563,0.4699,0,1,0
15127,1,2,1,,1,,5500,1,2,2,2,0,0,4883.04,5014.92,5094.19,4928.87,1660.48,1702.13,263.34,208.62,0,68.4,68.4,68.4,0.0539,0.0416,0,0.0139,0.0412,0.0402
9857,1,1,2,1,2,28,700,2,0,-1,0,0,0,634.07,674.63,292.89,676.31,679.83,680.51,68.4,293.03,649.8,27.36,34.2,684,0.1079,0.4344,1,0.0405,0.0503,1
4631,1,2,1,2,1,35,3400,1,2,2,2,2,2,2021.94,1970.06,2142.12,2222.79,2182.88,2320.09,0,205.2,136.8,0,174.42,75.24,0,0.1042,0.0639,0,0.0799,0.0324
20475,1,2,1,2,2,27,5800,0,0,0,0,0,0,5349.26,4892.04,4322.71,4082.28,3857.79,3701.84,242.82,188.1,171,171,171,171,0.0454,0.0385,0.0396,0.0419,0.0443,0.0462
5040,1,2,2,3,2,42,7900,1,-2,-1,-1,-1,-1,0,0,11.08,0,88.92,102.84,0,11.08,0,88.92,116.52,6.84,1,1,0,1,1,0.0665
27425,1,2,1,2,1,40,4800,0,0,0,0,0,0,4763.44,4722.85,4812.8,4767.51,3554.37,3459.26,169.12,179.69,166.25,124.8,124.93,126.54,0.0355,0.038,0.0345,0.0262,0.0351,0.0366
7811,1,2,1,2,1,53,9200,2,2,2,2,2,2,7237.75,7175.57,7518.15,7345.99,7800.47,7957.66,102.6,513,0,581.4,290.7,0,0.0142,0.0715,0,0.0791,0.0373,0
16034,1,2,2,3,1,43,5100,0,0,0,2,2,0,4884.14,4776.1,3825.89,3683.41,3526.43,3531.01,205.2,365.94,54.72,0,95.76,85.5,0.042,0.0766,0.0143,0,0.0272,0.0242
24298,1,1,1,2,1,40,1000,2,2,2,0,0,0,711.39,804.86,782.33,826.1,811.87,756.64,116.28,0,68.4,51.3,30.78,35.5,0.1635,0,0.0874,0.0621,0.0379,0.0469
16771,1,1,,,1,,1400,3,2,0,0,2,0,1309.55,1278.4,1305.76,1385.92,1358.42,1363.21,0,58.35,104.31,0,53.52,43.71,0,0.0456,0.0799,0,0.0394,0.0321
7730,1,2,1,3,1,44,6500,1,-1,2,0,0,0,-54.72,82.08,74.69,74.69,74.69,0,136.8,0,0,0,0,0,1,0,0,0,0,1
24272,1,2,1,2,2,24,2100,2,2,2,0,0,0,1673.92,1790.78,1752.92,1782.47,1808.02,1845.74,155.58,0,79.1,69.9,72.16,85.5,0.0929,0,0.0451,0.0392,0.0399,0.0463
6349,1,2,1,1,2,34,2700,2,2,2,2,2,2,2134.87,2182.88,2212.12,2244,2291.64,2337.54,102.6,85.5,88.92,88.92,88.92,68.4,0.0481,0.0392,0.0402,0.0396,0.0388,0.0293
18693,1,2,2,2,3,25,4400,-1,2,2,-2,-1,-1,107.66,53.83,0,0,433.55,1045.9,0.17,0,0,433.55,1045.9,0,0.0016,0,1,1,1,0
25194,1,1,2,2,2,23,1000,2,0,0,0,0,0,930.79,971.96,955.17,989.06,957.5,970.53,102.7,50.68,58.24,34.23,51.3,63.1,0.1103,0.0521,0.061,0.0346,0.0536,0.065
10950,1,2,2,1,2,24,2100,0,0,0,0,0,0,623.12,641.01,602.74,597.03,731.4,148.43,53.11,41.04,11.94,182.8,0,10.81,0.0852,0.064,0.0198,0.3062,0,0.0728
8279,1,2,,,1,,3800,0,0,2,2,2,2,1497.28,1644.2,1675.42,1638.18,1782.61,1748.68,171,68.4,0,171,0,171,0.1142,0.0416,0,0.1044,0,0.0978
14301,1,3,2,1,1,36,23900,0,0,0,0,0,0,15418.28,13305.13,11228.41,11148.11,9288.58,9808.73,444.6,408.31,352.67,684.14,684,684,0.0288,0.0307,0.0314,0.0614,0.0736,0.0697
17350,1,2,2,2,1,44,3400,1,2,0,0,3,2,2624,2561.61,2602.41,2888.43,2822.36,2773.14,0,102.6,330.27,0,0,109.44,0,0.0401,0.1269,0,0,0.0395
27150,1,2,1,1,2,30,3400,2,2,2,0,0,2,1136.02,1175.52,1147.17,1171.69,1251.04,1277.27,68.4,0,54.04,99.18,51.3,54.72,0.0602,0,0.0471,0.0846,0.041,0.0428
27394,1,1,1,2,1,48,1700,2,0,0,0,0,0,2710.76,1399.84,1398.51,1423.13,643.82,616.25,112.11,64.3,56.43,342,34.2,23.94,0.0414,0.0459,0.0404,0.2403,0.0531,0.0388
10099,1,1,2,2,1,30,1700,2,2,0,0,0,0,1020.05,994.13,1018.41,1038.65,1060.3,1104.35,0,51.16,37.21,38.41,61.56,75.24,0,0.0515,0.0365,0.037,0.0581,0.0681
8175,1,1,1,2,2,23,1700,2,2,0,0,0,0,1783.74,1745.6,1717.01,691.46,692.99,679.35,0,44.8,24.11,25.65,24.97,23.94,0,0.0257,0.014,0.0371,0.036,0.0352
2634,1,1,,,1,,1700,1,2,2,0,0,0,1688.49,1713.15,1676.79,865.7,889.41,930.82,61.56,8.21,34.2,37.62,61.56,51.3,0.0365,0.0048,0.0204,0.0435,0.0692,0.0551
16462,1,1,2,,2,,700,2,0,0,0,2,2,394.84,442.72,477.84,537.97,519.26,553.42,54.72,52.74,78.66,0,47.88,27.36,0.1386,0.1191,0.1646,0,0.0922,0.0494
15077,1,1,1,2,2,47,1000,1,3,2,0,0,0,539.78,521.11,536.7,578.94,625.83,688.41,0,34.2,51.3,56.74,72.81,0,0,0.0656,0.0956,0.098,0.1163,0
9779,1,2,2,2,1,33,3800,2,0,0,0,0,0,2992.98,2578.47,2825.84,1967.63,2027.68,2080.32,136.8,345.08,71.82,102.6,102.6,102.6,0.0457,0.1338,0.0254,0.0521,0.0506,0.0493
29701,1,1,1,2,1,32,700,0,0,0,0,2,2,299.87,329.07,375.31,511.73,517.21,504.14,39.64,51.68,153.9,23.94,0,34.2,0.1322,0.157,0.4101,0.0468,0,0.0678
19043,1,2,2,2,2,23,2400,2,2,2,0,0,2,508.59,597.17,577.71,616.04,660.57,679.18,97.47,0,47.88,54.72,34.2,0,0.1916,0,0.0829,0.0888,0.0518,0
